node	name
N6337	dum|DT_X1|126890224_126892341|INVDP|Q|INVDP58728|2118
N6337	dum|DT_X1|126891672_126893772|DUP|Q|DUP52841|2101
N6337	dum|DT_X1|126893133_126895220|INVDP|Q|INVDP58683|2088
N6337	dum|DT_X1|126894551_126896667|INVDP|Q|INVDP58729|2117
N6337	dum|DT_X1|126895999_126898115|DUP|Q|DUP52842|2117
N6337	dum|DT_X1|126897476_126899563|DUP|Q|DUP52925|2088
N6337	dum|DT_X1|126898894_126901011|INVDP|Q|INVDP58730|2118
N6337	dum|DT_X1|126900372_126902420|INVDP|Q|INVDP58980|2049
N6337	dum|DT_X1|126901790_126903907|INVDP|Q|INVDP58731|2118
N6337	dum|DT_X1|126903238_126905355|INVDP|Q|INVDP58732|2118
N6337	dum|DT_X1|126904716_126906803|INVDP|Q|INVDP58684|2088
N6337	dum|DT_X1|126906134_126908251|INVDP|Q|INVDP58733|2118
N6337	dum|DT_X1|126907612_126909699|INVDP|Q|INVDP58685|2088
N6337	dum|DT_X1|126909060_126911147|INVDP|Q|INVDP58686|2088
N6337	dum|DT_X1|126910478_126912595|INVDP|Q|INVDP58734|2118
N6337	dum|DT_X1|126911956_126914042|DUP|Q|DUP52926|2087
N6337	dum|DT_X1|126913374_126915490|DUP|Q|DUP52843|2117
N6337	dum|DT_X1|126914851_126916938|DUP|Q|DUP52927|2088
N6337	dum|DT_X1|126916269_126918347|DUP|Q|DUP52810|2079
N6337	dum|DT_X1|126917717_126919817|INVDP|Q|INVDP58735|2101
N6337	dum|DT_X1|126919148_126921265|DUP|Q|DUP52844|2118
N6337	dum|DT_X1|126920596_126922713|DUP|Q|DUP52845|2118
N6337	dum|DT_X1|126922044_126924122|INVDP|Q|INVDP58990|2079
N6337	dum|DT_X1|126923492_126925592|INVDP|Q|INVDP58736|2101
N6337	dum|DT_X1|126924953_126927001|INVDP|Q|INVDP58981|2049
N6337	dum|DT_X1|126926400_126928445|INVDP|Q|INVDP58982|2046
N6337	dum|DT_X1|126927815_126929889|DUP|Q|DUP52811|2075
N6337	dum|DT_X1|126929259_126931377|DUP|Q|DUP52846|2119
N6337	dum|DT_X1|126930707_126932822|INVDP|Q|INVDP58737|2116
N6337	dum|DT_X1|126932156_126934271|DUP|Q|DUP52847|2116
N6337	dum|DT_X1|126933601_126935720|DUP|Q|DUP52848|2120
N6337	dum|DT_X1|126935050_126937166|INVDP|Q|INVDP58738|2117
N6337	dum|DT_X1|126936529_126938616|DUP|Q|DUP52928|2088
N6337	dum|DT_X1|126937945_126940065|INVDP|Q|INVDP58739|2121
N6337	dum|DT_X1|126939425_126941513|INVDP|Q|INVDP58687|2089
N6337	dum|DT_X1|126940844_126942922|INVDP|Q|INVDP58991|2079
N6337	dum|DT_X1|126942321_126944370|INVDP|Q|INVDP58983|2050
N6337	dum|DT_X1|126943740_126945818|INVDP|Q|INVDP58992|2079
N6337	dum|DT_X1|126945217_126947266|INVDP|Q|INVDP58984|2050
N6337	dum|DT_X1|126949400_126951449|INVDP|Q|INVDP58985|2050
N6337	dum|DT_X1|126950848_126952897|INVDP|Q|INVDP58986|2050
N6337	dum|DT_X1|126952267_126954345|INVDP|Q|INVDP58993|2079
N6337	dum|DT_X1|126953715_126955793|INVDP|Q|INVDP58994|2079
N6337	dum|DT_X1|126955163_126957241|INVDP|Q|INVDP58995|2079
N6337	dum|DT_X1|126956611_126958689|INVDP|Q|INVDP58996|2079
N6337	dum|DT_X1|126958059_126960139|INVDP|Q|INVDP58997|2081
N6337	dum|DT_X1|126959507_126961626|DUP|Q|DUP52849|2120
N6337	dum|DT_X1|126960957_126963064|INVDP|Q|INVDP58740|2108
N6337	dum|DT_X1|126962395_126964512|INVDP|Q|INVDP58741|2118
N6337	dum|DT_X1|126963873_126965960|INVDP|Q|INVDP58688|2088
N6337	dum|DT_X1|126965321_126967408|INVDP|Q|INVDP58689|2088
N6337	dum|DT_X1|126966739_126968856|INVDP|Q|INVDP58742|2118
N6337	dum|DT_X1|126968187_126970304|INVDP|Q|INVDP58743|2118
N6337	dum|DT_X1|126969635_126971752|INVDP|Q|INVDP58744|2118
N6337	dum|DT_X1|126971083_126973199|INVDP|Q|INVDP58745|2117
N6337	dum|DT_X1|126972531_126974608|INVDP|Q|INVDP58998|2078
N6337	dum|DT_X1|126973978_126976084|INVDP|Q|INVDP58746|2107
N6337	dum|DT_X1|126975445_126977532|INVDP|Q|INVDP58690|2088
N6337	dum|DT_X1|126976863_126978941|DUP|Q|DUP52812|2079
N6337	dum|DT_X1|126978311_126980389|INVDP|Q|INVDP58999|2079
N6337	dum|DT_X1|126979788_126981837|INVDP|Q|INVDP58987|2050
N6337	dum|DT_X1|126981207_126983285|INVDP|Q|INVDP59000|2079
N6337	dum|DT_X1|126982655_126984733|INVDP|Q|INVDP59001|2079
N6337	dum|DT_X1|126984103_126986181|DUP|Q|DUP52813|2079
N6337	dum|DT_X1|126985551_126987629|INVDP|Q|INVDP59002|2079
N6337	dum|DT_X1|126986999_126989116|DUP|Q|DUP52850|2118
N6337	dum|DT_X1|126988447_126990515|INVDP|Q|INVDP59003|2069
N6337	dum|DT_X1|126989885_126992002|INVDP|Q|INVDP58747|2118
N6337	dum|DT_X1|126991333_126993449|INVDP|Q|INVDP58748|2117
N6337	dum|DT_X1|126992781_126994897|INVDP|Q|INVDP58749|2117
N6337	dum|DT_X1|126994258_126996345|INVDP|Q|INVDP58691|2088
N6337	dum|DT_X1|126995706_126997793|INVDP|Q|INVDP58692|2088
N6337	dum|DT_X1|126997124_126999202|INVDP|Q|INVDP59004|2079
N6337	dum|DT_X1|126998572_127000650|DUP|Q|DUP52814|2079
N6337	dum|DT_X1|127000020_127002098|DUP|Q|DUP52815|2079
N6337	dum|DT_X1|127001468_127003546|DUP|Q|DUP52816|2079
N6337	dum|DT_X1|127002916_127004994|INVDP|Q|INVDP59005|2079
N6337	dum|DT_X1|127004364_127006442|INVDP|Q|INVDP59006|2079
N6337	dum|DT_X1|127005812_127007890|DUP|Q|DUP52817|2079
N6337	dum|DT_X1|127007260_127009338|INVDP|Q|INVDP59007|2079
N6337	dum|DT_X1|127008708_127010786|INVDP|Q|INVDP59008|2079
N6337	dum|DT_X1|127010156_127012234|DUP|Q|DUP52818|2079
N6337	dum|DT_X1|127011604_127013721|INVDP|Q|INVDP58750|2118
N6337	dum|DT_X1|127013052_127015130|INVDP|Q|INVDP59009|2079
N6337	dum|DT_X1|127014500_127016567|INVDP|Q|INVDP59010|2068
N6337	dum|DT_X1|127015938_127018054|INVDP|Q|INVDP58751|2117
N6337	dum|DT_X1|127017385_127019462|INVDP|Q|INVDP59011|2078
N6337	dum|DT_X1|127018833_127020949|INVDP|Q|INVDP58752|2117
N6337	dum|DT_X1|127020280_127022347|INVDP|Q|INVDP59012|2068
N6337	dum|DT_X1|127021718_127023834|INVDP|Q|INVDP58753|2117
N6337	dum|DT_X1|127023165_127025243|INVDP|Q|INVDP59013|2079
N6337	dum|DT_X1|127024613_127026681|INVDP|Q|INVDP59014|2069
N6337	dum|DT_X1|127026051_127028168|INVDP|Q|INVDP58754|2118
N6337	dum|DT_X1|127027499_127029616|INVDP|Q|INVDP58755|2118
N6337	dum|DT_X1|127028977_127031064|INVDP|Q|INVDP58693|2088
N6337	dum|DT_X1|127030395_127032512|INVDP|Q|INVDP58756|2118
N6337	dum|DT_X1|127031843_127033921|DUP|Q|DUP52819|2079
N6337	dum|DT_X1|127033291_127035369|DUP|Q|DUP52820|2079
N6337	dum|DT_X1|127034739_127036817|DUP|Q|DUP52821|2079
N6337	dum|DT_X1|127036187_127038265|DUP|Q|DUP52822|2079
N6337	dum|DT_X1|127037635_127039713|DUP|Q|DUP52823|2079
N6337	dum|DT_X1|127039083_127041161|DUP|Q|DUP52824|2079
N6337	dum|DT_X1|127040531_127042609|DUP|Q|DUP52825|2079
N6337	dum|DT_X1|127041979_127044057|INVDP|Q|INVDP59015|2079
N6337	dum|DT_X1|127043427_127045505|INVDP|Q|INVDP59016|2079
N6337	dum|DT_X1|127044875_127046953|INVDP|Q|INVDP59017|2079
N6337	dum|DT_X1|127046323_127048401|INVDP|Q|INVDP59018|2079
N6337	dum|DT_X1|127047771_127049864|INVDP|Q|INVDP58757|2094
N6337	dum|DT_X1|127049195_127051273|INVDP|Q|INVDP59019|2079
N6337	dum|DT_X1|127050643_127052721|INVDP|Q|INVDP59020|2079
N6337	dum|DT_X1|127052091_127054169|INVDP|Q|INVDP59021|2079
N6337	dum|DT_X1|127053539_127055617|DUP|Q|DUP52826|2079
N6337	dum|DT_X1|127054987_127057065|INVDP|Q|INVDP59022|2079
N6337	dum|DT_X1|127056435_127058513|DUP|Q|DUP52827|2079
N6337	dum|DT_X1|127057883_127059961|DUP|Q|DUP52828|2079
N6337	dum|DT_X1|127059331_127061409|DUP|Q|DUP52829|2079
N6337	dum|DT_X1|127060779_127062857|DUP|Q|DUP52830|2079
N6337	dum|DT_X1|127062227_127064305|DUP|Q|DUP52831|2079
N6337	dum|DT_X1|127063675_127065782|INVDP|Q|INVDP58758|2108
N6337	dum|DT_X1|127065113_127067191|DUP|Q|DUP52832|2079
N6337	dum|DT_X1|127066561_127068639|DUP|Q|DUP52833|2079
N6337	dum|DT_X1|127068009_127070087|DUP|Q|DUP52834|2079
N6337	dum|DT_X1|127069457_127071525|INVDP|Q|INVDP59023|2069
N6337	dum|DT_X1|127070895_127072963|INVDP|Q|INVDP59024|2069
N6337	dum|DT_X1|127072333_127074400|INVDP|Q|INVDP59025|2068
N6337	dum|DT_X1|127073771_127075848|INVDP|Q|INVDP59026|2078
N6337	dum|DT_X1|127075218_127077296|INVDP|Q|INVDP59027|2079
N6337	dum|DT_X1|127076666_127078731|INVDP|Q|INVDP59043|2066
N6337	dum|DT_X1|127078104_127080221|INVDP|Q|INVDP58759|2118
N6337	dum|DT_X1|127079552_127081669|INVDP|Q|INVDP58760|2118
N6337	dum|DT_X1|127081000_127083117|INVDP|Q|INVDP58761|2118
N6337	dum|DT_X1|127082448_127084566|INVDP|Q|INVDP58762|2119
N6337	dum|DT_X1|127083925_127086014|INVDP|Q|INVDP58694|2090
N6337	dum|DT_X1|127085345_127087462|INVDP|Q|INVDP58763|2118
N6337	dum|DT_X1|127086793_127088911|INVDP|Q|INVDP58764|2119
N6337	dum|DT_X1|127088270_127090359|INVDP|Q|INVDP58695|2090
N6337	dum|DT_X1|127089690_127091807|INVDP|Q|INVDP58765|2118
N6337	dum|DT_X1|127091138_127093255|INVDP|Q|INVDP58766|2118
N6337	dum|DT_X1|127092586_127094703|INVDP|Q|INVDP58767|2118
N6337	dum|DT_X1|127094034_127096151|INVDP|Q|INVDP58768|2118
N6337	dum|DT_X1|127095482_127097599|INVDP|Q|INVDP58769|2118
N6337	dum|DT_X1|127096930_127099008|INVDP|Q|INVDP59028|2079
N6337	dum|DT_X1|127098378_127100495|INVDP|Q|INVDP58770|2118
N6337	dum|DT_X1|127099826_127101943|INVDP|Q|INVDP58771|2118
N6337	dum|DT_X1|127101274_127103391|INVDP|Q|INVDP58772|2118
N6337	dum|DT_X1|127102722_127104839|INVDP|Q|INVDP58773|2118
N6337	dum|DT_X1|127104170_127106247|INVDP|Q|INVDP59029|2078
N6337	dum|DT_X1|127105617_127107733|INVDP|Q|INVDP58774|2117
N6337	dum|DT_X1|127107065_127109181|INVDP|Q|INVDP58775|2117
N6337	dum|DT_X1|127108512_127110629|INVDP|Q|INVDP58776|2118
N6337	dum|DT_X1|127109960_127112076|INVDP|Q|INVDP58777|2117
N6337	dum|DT_X1|127111408_127113524|DUP|Q|DUP52851|2117
N6337	dum|DT_X1|127112855_127114972|INVDP|Q|INVDP58778|2118
N6337	dum|DT_X1|127114332_127116420|INVDP|Q|INVDP58696|2089
N6337	dum|DT_X1|127115751_127117868|INVDP|Q|INVDP58779|2118
N6337	dum|DT_X1|127117199_127119316|INVDP|Q|INVDP58780|2118
N6337	dum|DT_X1|127118647_127120763|INVDP|Q|INVDP58781|2117
N6337	dum|DT_X1|127120095_127122210|DUP|Q|DUP52852|2116
N6337	dum|DT_X1|127121541_127123657|INVDP|Q|INVDP58782|2117
N6337	dum|DT_X1|127122989_127125105|DUP|Q|DUP52853|2117
N6337	dum|DT_X1|127124436_127126552|INVDP|Q|INVDP58783|2117
N6337	dum|DT_X1|127125884_127128000|DUP|Q|DUP52854|2117
N6337	dum|DT_X1|127127331_127129447|INVDP|Q|INVDP58784|2117
N6337	dum|DT_X1|127128778_127130894|INVDP|Q|INVDP58785|2117
N6337	dum|DT_X1|127130226_127132342|DUP|Q|DUP52855|2117
N6337	dum|DT_X1|127131673_127133790|INVDP|Q|INVDP58786|2118
N6337	dum|DT_X1|127133121_127135238|INVDP|Q|INVDP58787|2118
N6337	dum|DT_X1|127134569_127136685|INVDP|Q|INVDP58788|2117
N6337	dum|DT_X1|127136016_127138132|INVDP|Q|INVDP58789|2117
N6337	dum|DT_X1|127137464_127139580|DUP|Q|DUP52856|2117
N6337	dum|DT_X1|127138911_127141028|INVDP|Q|INVDP58790|2118
N6337	dum|DT_X1|127140359_127142476|INVDP|Q|INVDP58791|2118
N6337	dum|DT_X1|127141807_127143924|INVDP|Q|INVDP58792|2118
N6337	dum|DT_X1|127143255_127145371|INVDP|Q|INVDP58793|2117
N6337	dum|DT_X1|127144702_127146818|INVDP|Q|INVDP58794|2117
N6337	dum|DT_X1|127146150_127148266|DUP|Q|DUP52857|2117
N6337	dum|DT_X1|127147597_127149713|INVDP|Q|INVDP58795|2117
N6337	dum|DT_X1|127149045_127151161|DUP|Q|DUP52858|2117
N6337	dum|DT_X1|127150492_127152608|INVDP|Q|INVDP58796|2117
N6337	dum|DT_X1|127151940_127154056|DUP|Q|DUP52859|2117
N6337	dum|DT_X1|127153387_127155503|INVDP|Q|INVDP58797|2117
N6337	dum|DT_X1|127154835_127156951|DUP|Q|DUP52860|2117
N6337	dum|DT_X1|127156282_127158399|INVDP|Q|INVDP58798|2118
N6337	dum|DT_X1|127157730_127159846|INVDP|Q|INVDP58799|2117
N6337	dum|DT_X1|127159177_127161294|INVDP|Q|INVDP58800|2118
N6337	dum|DT_X1|127160625_127162741|INVDP|Q|INVDP58801|2117
N6337	dum|DT_X1|127162072_127164189|INVDP|Q|INVDP58802|2118
N6337	dum|DT_X1|127163520_127165637|INVDP|Q|INVDP58803|2118
N6337	dum|DT_X1|127164968_127167084|INVDP|Q|INVDP58804|2117
N6337	dum|DT_X1|127166415_127168531|INVDP|Q|INVDP58805|2117
N6337	dum|DT_X1|127167862_127169978|INVDP|Q|INVDP58806|2117
N6337	dum|DT_X1|127169310_127171426|DUP|Q|DUP52861|2117
N6337	dum|DT_X1|127170757_127172874|INVDP|Q|INVDP58807|2118
N6337	dum|DT_X1|127172205_127174322|DUP|Q|DUP52862|2118
N6337	dum|DT_X1|127173653_127175769|INVDP|Q|INVDP58808|2117
N6337	dum|DT_X1|127175101_127177217|INVDP|Q|INVDP58809|2117
N6337	dum|DT_X1|127176548_127178665|INVDP|Q|INVDP58810|2118
N6337	dum|DT_X1|127177996_127180112|INVDP|Q|INVDP58811|2117
N6337	dum|DT_X1|127179443_127181560|DUP|Q|DUP52863|2118
N6337	dum|DT_X1|127180891_127183008|DUP|Q|DUP52864|2118
N6337	dum|DT_X1|127182339_127184455|INVDP|Q|INVDP58812|2117
N6337	dum|DT_X1|127183787_127185903|DUP|Q|DUP52865|2117
N6337	dum|DT_X1|127185234_127187351|INVDP|Q|INVDP58813|2118
N6337	dum|DT_X1|127186682_127188798|INVDP|Q|INVDP58814|2117
N6337	dum|DT_X1|127188130_127190246|INVDP|Q|INVDP58815|2117
N6337	dum|DT_X1|127189577_127191694|INVDP|Q|INVDP58816|2118
N6337	dum|DT_X1|127191025_127193141|INVDP|Q|INVDP58817|2117
N6337	dum|DT_X1|127192473_127194589|DUP|Q|DUP52866|2117
N6337	dum|DT_X1|127193920_127196036|INVDP|Q|INVDP58818|2117
N6337	dum|DT_X1|127195367_127197484|INVDP|Q|INVDP58819|2118
N6337	dum|DT_X1|127196815_127198932|INVDP|Q|INVDP58820|2118
N6337	dum|DT_X1|127198263_127200379|INVDP|Q|INVDP58821|2117
N6337	dum|DT_X1|127199710_127201827|INVDP|Q|INVDP58822|2118
N6337	dum|DT_X1|127201158_127203275|INVDP|Q|INVDP58823|2118
N6337	dum|DT_X1|127202606_127204724|INVDP|Q|INVDP58824|2119
N6337	dum|DT_X1|127204055_127206172|INVDP|Q|INVDP58825|2118
N6337	dum|DT_X1|127205503_127207620|INVDP|Q|INVDP58826|2118
N6337	dum|DT_X1|127206958_127209068|DUP|Q|DUP52912|2111
N6337	dum|DT_X1|127208399_127210516|INVDP|Q|INVDP58827|2118
N6337	dum|DT_X1|127209847_127211964|INVDP|Q|INVDP58828|2118
N6337	dum|DT_X1|127211295_127213374|INVDP|Q|INVDP59030|2080
N6337	dum|DT_X1|127212744_127214861|DUP|Q|DUP52867|2118
N6337	dum|DT_X1|127214192_127216309|INVDP|Q|INVDP58829|2118
N6337	dum|DT_X1|127215640_127217757|INVDP|Q|INVDP58830|2118
N6337	dum|DT_X1|127217089_127219205|DUP|Q|DUP52868|2117
N6337	dum|DT_X1|127218536_127220653|INVDP|Q|INVDP58831|2118
N6337	dum|DT_X1|127219984_127222101|INVDP|Q|INVDP58832|2118
N6337	dum|DT_X1|127221432_127223541|INVDP|Q|INVDP58833|2110
N6337	dum|DT_X1|127222872_127224988|DUP|Q|DUP52869|2117
N6337	dum|DT_X1|127224320_127226435|DUP|Q|DUP52870|2116
N6337	dum|DT_X1|127225767_127227882|DUP|Q|DUP52871|2116
N6337	dum|DT_X1|127227213_127229330|DUP|Q|DUP52872|2118
N6337	dum|DT_X1|127228661_127230778|DUP|Q|DUP52873|2118
N6337	dum|DT_X1|127230109_127232227|INVDP|Q|INVDP58834|2119
N6337	dum|DT_X1|127231558_127233675|DUP|Q|DUP52874|2118
N6337	dum|DT_X1|127233006_127235122|DUP|Q|DUP52875|2117
N6337	dum|DT_X1|127234454_127236571|INVDP|Q|INVDP58835|2118
N6337	dum|DT_X1|127235902_127238020|INVDP|Q|INVDP58836|2119
N6337	dum|DT_X1|127237351_127239468|DUP|Q|DUP52876|2118
N6337	dum|DT_X1|127238799_127240915|DUP|Q|DUP52877|2117
N6337	dum|DT_X1|127240247_127242363|INVDP|Q|INVDP58837|2117
N6337	dum|DT_X1|127241694_127243811|DUP|Q|DUP52878|2118
N6337	dum|DT_X1|127243188_127245259|INVDP|Q|INVDP58674|2072
N6337	dum|DT_X1|127244590_127246707|INVDP|Q|INVDP58838|2118
N6337	dum|DT_X1|127246038_127248155|INVDP|Q|INVDP58839|2118
N6337	dum|DT_X1|127247486_127249603|INVDP|Q|INVDP58840|2118
N6337	dum|DT_X1|127248934_127251051|INVDP|Q|INVDP58841|2118
N6337	dum|DT_X1|127250382_127252498|INVDP|Q|INVDP58842|2117
N6337	dum|DT_X1|127251830_127253946|INVDP|Q|INVDP58843|2117
N6337	dum|DT_X1|127253277_127255394|INVDP|Q|INVDP58844|2118
N6337	dum|DT_X1|127254725_127256843|INVDP|Q|INVDP58845|2119
N6337	dum|DT_X1|127256174_127258291|DUP|Q|DUP52879|2118
N6337	dum|DT_X1|127257622_127259739|INVDP|Q|INVDP58846|2118
N6337	dum|DT_X1|127259070_127261187|DUP|Q|DUP52880|2118
N6337	dum|DT_X1|127260518_127262635|DUP|Q|DUP52881|2118
N6337	dum|DT_X1|127261966_127264083|DUP|Q|DUP52882|2118
N6337	dum|DT_X1|127263414_127265531|DUP|Q|DUP52883|2118
N6337	dum|DT_X1|127264862_127266978|INVDP|Q|INVDP58847|2117
N6337	dum|DT_X1|127266310_127268422|INVDP|Q|INVDP58848|2113
N6337	dum|DT_X1|127267757_127269870|INVDP|Q|INVDP58849|2114
N6337	dum|DT_X1|127269201_127271318|DUP|Q|DUP52884|2118
N6337	dum|DT_X1|127270649_127272762|INVDP|Q|INVDP58850|2114
N6337	dum|DT_X1|127272097_127274210|INVDP|Q|INVDP58851|2114
N6337	dum|DT_X1|127273541_127275658|INVDP|Q|INVDP58852|2118
N6337	dum|DT_X1|127274989_127277106|INVDP|Q|INVDP58853|2118
N6337	dum|DT_X1|127276437_127278554|INVDP|Q|INVDP58854|2118
N6337	dum|DT_X1|127277885_127279962|INVDP|Q|INVDP59031|2078
N6337	dum|DT_X1|127279362_127281446|INVDP|Q|INVDP58697|2085
N6337	dum|DT_X1|127280780_127282894|INVDP|Q|INVDP58855|2115
N6337	dum|DT_X1|127282225_127284338|INVDP|Q|INVDP58856|2114
N6337	dum|DT_X1|127283673_127285783|INVDP|Q|INVDP58857|2111
N6337	dum|DT_X1|127285117_127287231|INVDP|Q|INVDP58858|2115
N6337	dum|DT_X1|127286562_127288675|INVDP|Q|INVDP58859|2114
N6337	dum|DT_X1|127288010_127290120|INVDP|Q|INVDP58860|2111
N6337	dum|DT_X1|127289454_127291564|INVDP|Q|INVDP58861|2111
N6337	dum|DT_X1|127290899_127293009|INVDP|Q|INVDP58862|2111
N6337	dum|DT_X1|127292343_127294454|INVDP|Q|INVDP58863|2112
N6337	dum|DT_X1|127293788_127295898|INVDP|Q|INVDP58864|2111
N6337	dum|DT_X1|127295233_127297346|INVDP|Q|INVDP58865|2114
N6337	dum|DT_X1|127296677_127298789|DUP|Q|DUP52885|2113
N6337	dum|DT_X1|127298124_127300233|INVDP|Q|INVDP58866|2110
N6337	dum|DT_X1|127299568_127301681|INVDP|Q|INVDP58867|2114
N6337	dum|DT_X1|127301012_127303128|DUP|Q|DUP52886|2117
N6337	dum|DT_X1|127302459_127304571|DUP|Q|DUP52887|2113
N6337	dum|DT_X1|127303906_127306015|INVDP|Q|INVDP58868|2110
N6337	dum|DT_X1|127305350_127307462|INVDP|Q|INVDP58869|2113
N6337	dum|DT_X1|127306794_127308905|DUP|Q|DUP52888|2112
N6337	dum|DT_X1|127308240_127310349|INVDP|Q|INVDP58870|2110
N6337	dum|DT_X1|127309713_127311797|INVDP|Q|INVDP58698|2085
N6337	dum|DT_X1|127311128_127313244|DUP|Q|DUP52889|2117
N6337	dum|DT_X1|127312575_127314692|INVDP|Q|INVDP58871|2118
N6337	dum|DT_X1|127314023_127316096|DUP|Q|DUP52835|2074
N6337	dum|DT_X1|127315470_127317582|INVDP|Q|INVDP58872|2113
N6337	dum|DT_X1|127316913_127319029|DUP|Q|DUP52890|2117
N6337	dum|DT_X1|127318361_127320434|INVDP|Q|INVDP59032|2074
N6337	dum|DT_X1|127319808_127321920|INVDP|Q|INVDP58873|2113
N6337	dum|DT_X1|127321251_127323367|DUP|Q|DUP52891|2117
N6337	dum|DT_X1|127322699_127324815|INVDP|Q|INVDP58874|2117
N6337	dum|DT_X1|127324146_127326263|INVDP|Q|INVDP58875|2118
N6337	dum|DT_X1|127325594_127327711|INVDP|Q|INVDP58876|2118
N6337	dum|DT_X1|127327042_127329159|INVDP|Q|INVDP58877|2118
N6337	dum|DT_X1|127328490_127330568|INVDP|Q|INVDP59033|2079
N6337	dum|DT_X1|127329938_127332052|INVDP|Q|INVDP58878|2115
N6337	dum|DT_X1|127331387_127333500|DUP|Q|DUP52892|2114
N6337	dum|DT_X1|127332831_127334943|INVDP|Q|INVDP58879|2113
N6337	dum|DT_X1|127334278_127336391|DUP|Q|DUP52893|2114
N6337	dum|DT_X1|127335722_127337834|INVDP|Q|INVDP58880|2113
N6337	dum|DT_X1|127337169_127339280|INVDP|Q|INVDP58881|2112
N6337	dum|DT_X1|127338612_127340728|INVDP|Q|INVDP58882|2117
N6337	dum|DT_X1|127340059_127342176|DUP|Q|DUP52894|2118
N6337	dum|DT_X1|127341507_127343623|INVDP|Q|INVDP58883|2117
N6337	dum|DT_X1|127342955_127345071|INVDP|Q|INVDP58884|2117
N6337	dum|DT_X1|127344402_127346519|DUP|Q|DUP52895|2118
N6337	dum|DT_X1|127345850_127347928|DUP|Q|DUP52836|2079
N6337	dum|DT_X1|127347298_127349415|DUP|Q|DUP52896|2118
N6337	dum|DT_X1|127348746_127350863|INVDP|Q|INVDP58885|2118
N6337	dum|DT_X1|127350194_127352311|DUP|Q|DUP52897|2118
N6337	dum|DT_X1|127351642_127353759|DUP|Q|DUP52898|2118
N6337	dum|DT_X1|127353090_127355207|DUP|Q|DUP52899|2118
N6337	dum|DT_X1|127354538_127356655|INVDP|Q|INVDP58886|2118
N6337	dum|DT_X1|127355986_127358103|INVDP|Q|INVDP58887|2118
N6337	dum|DT_X1|127357434_127359551|INVDP|Q|INVDP58888|2118
N6337	dum|DT_X1|127358882_127360999|INVDP|Q|INVDP58889|2118
N6337	dum|DT_X1|127360330_127362447|INVDP|Q|INVDP58890|2118
N6337	dum|DT_X1|127361778_127363895|DUP|Q|DUP52900|2118
N6337	dum|DT_X1|127363226_127365343|INVDP|Q|INVDP58891|2118
N6337	dum|DT_X1|127364674_127366791|INVDP|Q|INVDP58892|2118
N6337	dum|DT_X1|127366122_127368239|INVDP|Q|INVDP58893|2118
N6337	dum|DT_X1|127367570_127369687|INVDP|Q|INVDP58894|2118
N6337	dum|DT_X1|127369018_127371135|INVDP|Q|INVDP58895|2118
N6337	dum|DT_X1|127370466_127372584|INVDP|Q|INVDP58896|2119
N6337	dum|DT_X1|127371914_127374032|INVDP|Q|INVDP58897|2119
N6337	dum|DT_X1|127373363_127375480|INVDP|Q|INVDP58898|2118
N6337	dum|DT_X1|127374811_127376928|DUP|Q|DUP52901|2118
N6337	dum|DT_X1|127376259_127378376|INVDP|Q|INVDP58899|2118
N6337	dum|DT_X1|127377707_127379824|INVDP|Q|INVDP58900|2118
N6337	dum|DT_X1|127379155_127381272|DUP|Q|DUP52902|2118
N6337	dum|DT_X1|127380603_127382720|INVDP|Q|INVDP58901|2118
N6337	dum|DT_X1|127382051_127384168|INVDP|Q|INVDP58902|2118
N6337	dum|DT_X1|127383499_127385616|INVDP|Q|INVDP58903|2118
N6337	dum|DT_X1|127384947_127387064|INVDP|Q|INVDP58904|2118
N6337	dum|DT_X1|127386395_127388512|INVDP|Q|INVDP58905|2118
N6337	dum|DT_X1|127387843_127389960|INVDP|Q|INVDP58906|2118
N6337	dum|DT_X1|127389291_127391408|INVDP|Q|INVDP58907|2118
N6337	dum|DT_X1|127390744_127392854|INVDP|Q|INVDP58704|2111
N6337	dum|DT_X1|127392186_127394303|INVDP|Q|INVDP58908|2118
N6337	dum|DT_X1|127393633_127395751|INVDP|Q|INVDP58909|2119
N6337	dum|DT_X1|127395082_127397197|INVDP|Q|INVDP58910|2116
N6337	dum|DT_X1|127396529_127398644|INVDP|Q|INVDP58911|2116
N6337	dum|DT_X1|127397976_127400092|INVDP|Q|INVDP58912|2117
N6337	dum|DT_X1|127399423_127401540|INVDP|Q|INVDP58913|2118
N6337	dum|DT_X1|127400871_127402988|DUP|Q|DUP52903|2118
N6337	dum|DT_X1|127402319_127404436|INVDP|Q|INVDP58914|2118
N6337	dum|DT_X1|127403767_127405885|INVDP|Q|INVDP58915|2119
N6337	dum|DT_X1|127405215_127407333|INVDP|Q|INVDP58916|2119
N6337	dum|DT_X1|127406664_127408781|INVDP|Q|INVDP58917|2118
N6337	dum|DT_X1|127408112_127410229|INVDP|Q|INVDP58918|2118
N6337	dum|DT_X1|127409590_127411677|DUP|Q|DUP52929|2088
N6337	dum|DT_X1|127411008_127413125|INVDP|Q|INVDP58919|2118
N6337	dum|DT_X1|127412456_127414573|INVDP|Q|INVDP58920|2118
N6337	dum|DT_X1|127413904_127416021|INVDP|Q|INVDP58921|2118
N6337	dum|DT_X1|127415352_127417469|INVDP|Q|INVDP58922|2118
N6337	dum|DT_X1|127416800_127418917|INVDP|Q|INVDP58923|2118
